SYMBOL,ASKPRICE,ASKQTY,BIDPRICE,BIDQTY,CLOSETIME,COUNT,FIRSTID,HIGHPRICE,LASTID,LASTPRICE,LASTQTY,LOWPRICE,OPENPRICE,OPENTIME,PREVCLOSEPRICE,PRICECHANGE,PRICECHANGEPERCENT,QUOTEVOLUME,VOLUME,WEIGHTEDAVGPRICE
LTCEUR,179.60000000,17.30200000,179.40000000,22.33600000,1638428054031,6531,5512719,191.80000000,5519249,179.60000000,2.43100000,176.90000000,188.80000000,1638341654031,188.60000000,-9.20000000,-4.873,2257653.72110000,12148.70500000,185.83492818
RENBTCBTC,0.99950000,0.35153000,0.99670000,0.00455000,1638426901472,363,163398,0.99950000,163760,0.99940000,0.04464000,0.99570000,0.99680000,1638340501472,0.99940000,0.00260000,0.261,1.11165106,1.11394000,0.99794519
RENBTCETH,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,16.29900000,0.00000000,0.000,0.00000000,0.00000000,0.00000000
DNTBUSD,0.16450000,85.00000000,0.16410000,85.00000000,1638427933765,4098,1870608,0.17160000,1874705,0.16400000,76.00000000,0.16100000,0.16950000,1638341533765,0.16930000,-0.00550000,-3.245,344248.18850000,2070279.00000000,0.16628106
DNTUSDT,0.16420000,2438.00000000,0.16380000,5139.00000000,1638427990301,9128,9270004,0.17160000,9279131,0.16380000,908.00000000,0.16070000,0.16930000,1638341590301,0.16920000,-0.00550000,-3.249,2892253.32910000,17371645.00000000,0.16649277
SLPETH,0.00001221,97782.00000000,0.00001219,21020.00000000,1638428054762,10489,7034803,0.00001257,7045291,0.00001221,49766.00000000,0.00001200,0.00001242,1638341654762,0.00001241,-0.00000021,-1.691,1286.08464602,104166594.00000000,0.00001235
ADAEUR,1.36000000,35572.50000000,1.35900000,600.50000000,1638428055846,14239,17454786,1.43200000,17469024,1.36000000,25.90000000,1.34200000,1.39500000,1638341655846,1.39600000,-0.03500000,-2.509,7650378.84840000,5495853.00000000,1.39202756
LTCNGN,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,78132.00000000,0.00000000,0.000,0.00000000,0.00000000,0.00000000
CVPETH,0.00031540,702.00000000,0.00031450,190.00000000,1638428052789,575,552204,0.00032190,552778,0.00031640,43.00000000,0.00030730,0.00031110,1638341652789,0.00031380,0.00000530,1.704,37.69654540,119408.00000000,0.00031570
CVPBUSD,1.42800000,1482.40000000,1.42400000,9.80000000,1638428048290,5658,3905260,1.52300000,3910917,1.42200000,227.00000000,1.40400000,1.47500000,1638341648290,1.47200000,-0.05300000,-3.593,1073676.40570000,732946.30000000,1.46487731
STRAXBTC,0.00003545,1114.00000000,0.00003529,227.80000000,1638428036126,1148,2800674,0.00003571,2801821,0.00003529,183.90000000,0.00003454,0.00003540,1638341636126,0.00003551,-0.00000011,-0.311,4.11850644,117136.80000000,0.00003516
STRAXETH,0.00044230,157.00000000,0.00044070,797.90000000,1638428052585,827,497703,0.00044600,498529,0.00044250,4.10000000,0.00042170,0.00042660,1638341652585,0.00042540,0.00001590,3.727,36.47531814,83887.50000000,0.00043481
STRAXBUSD,2.00300000,99.20000000,1.99900000,6.90000000,1638428043728,2079,1197415,2.07400000,1199493,2.00100000,5.90000000,1.96800000,2.01800000,1638341643728,2.02000000,-0.01700000,-0.842,229818.51240000,114124.90000000,2.01374558
STRAXUSDT,2.00200000,889.60000000,2.00000000,0.50000000,1638428043949,12505,7752626,2.07900000,7765130,2.00000000,199.50000000,1.96300000,2.01700000,1638341643949,2.01700000,-0.01700000,-0.843,2424949.20110000,1202890.20000000,2.01593562
FORBTC,0.00000135,70087.00000000,0.00000134,300791.00000000,1638428003545,1349,2284603,0.00000137,2285951,0.00000134,4479.00000000,0.00000130,0.00000134,1638341603545,0.00000134,0.00000000,0.000,11.12341642,8349796.00000000,0.00000133
FORBUSD,0.07626000,1202.00000000,0.07602000,52.50000000,1638428056078,7955,10682739,0.07812000,10690693,0.07602000,982.80000000,0.07372000,0.07622000,1638341656078,0.07621000,-0.00020000,-0.262,735267.47081100,9652709.30000000,0.07617213
UNFIBNB,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.02654000,0.00000000,0.000,0.00000000,0.00000000,0.00000000
UNFIBTC,0.00020250,357.20000000,0.00020220,202.10000000,1638428054398,2575,4464128,0.00022460,4466702,0.00020220,117.40000000,0.00019930,0.00022460,1638341654398,0.00022510,-0.00002240,-9.973,13.23229245,62604.40000000,0.00021136
UNFIBUSD,11.45800000,106.40000000,11.44100000,87.40000000,1638428054695,4672,2711151,12.83100000,2715822,11.47500000,1.80000000,11.19500000,12.80800000,1638341654695,12.84400000,-1.33300000,-10.408,852051.59660000,70444.30000000,12.09539447
UNFIUSDT,11.44100000,100.00000000,11.43600000,100.00000000,1638428056462,50111,16326481,12.82900000,16376591,11.43400000,0.80000000,11.17300000,12.81800000,1638341656462,12.81800000,-1.38400000,-10.797,20910426.89560000,1730844.40000000,12.08105529
FRONTETH,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00033040,0.00000000,0.000,0.00000000,0.00000000,0.00000000
FRONTBUSD,0.96330000,210.00000000,0.96170000,26.00000000,1638428056458,17795,10829920,1.06220000,10847714,0.96230000,12.00000000,0.94290000,1.03530000,1638341656458,1.03170000,-0.07300000,-7.051,2836705.05960000,2813099.00000000,1.00839148
BCHABUSD,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,43.64100000,0.00000000,0.000,0.00000000,0.00000000,0.00000000
ROSEBTC,0.00000539,3551.00000000,0.00000538,6669.00000000,1638428053644,16821,4778832,0.00000567,4795652,0.00000540,34031.00000000,0.00000531,0.00000562,1638341653644,0.00000562,-0.00000022,-3.915,84.81577049,15487665.00000000,0.00000548
ROSEBUSD,0.30503000,4249.30000000,0.30471000,1418.10000000,1638428054765,76266,10193580,0.33262000,10269845,0.30499000,148.50000000,0.29939000,0.32050000,1638341654765,0.32053000,-0.01551000,-4.839,22034911.21343500,69926683.40000000,0.31511449
ROSEUSDT,0.30473000,223.00000000,0.30434000,2100.00000000,1638428055518,160171,26405165,0.33201000,26565335,0.30433000,3096.30000000,0.29743000,0.31991000,1638341655518,0.32001000,-0.01558000,-4.870,56215129.01550600,179067076.90000000,0.31393336
AVAXTRY,1587.40000000,26.82000000,1586.20000000,9.06000000,1638428055668,62721,13548950,1688.00000000,13611670,1587.80000000,3.06000000,1570.70000000,1672.10000000,1638341655668,1672.10000000,-84.30000000,-5.042,327322778.34000000,199532.99000000,1640.44441142
BUSDBRL,5.72600000,9149.70000000,5.72500000,28211.30000000,1638428055791,40351,4809272,5.74300000,4849622,5.72500000,10388.70000000,5.63700000,5.65900000,1638341655791,5.65800000,0.06600000,1.166,80881344.45390000,14219494.80000000,5.68806034
AVAUSDT,2.24000000,368.70000000,2.23600000,382.40000000,1638428049425,15029,6850368,2.42500000,6865396,2.24000000,60.20000000,2.22800000,2.39000000,1638341649425,2.39000000,-0.15000000,-6.276,2925985.90288000,1247821.54000000,2.34487530
SYSBUSD,0.83950000,16.00000000,0.83760000,20.00000000,1638428054874,70164,5256884,0.89950000,5327047,0.83850000,92.00000000,0.75850000,0.75910000,1638341654874,0.75670000,0.07940000,10.460,16290712.82684000,19395612.80000000,0.83991741
XEMUSDT,0.16600000,1197.00000000,0.16580000,16815.00000000,1638428055336,23851,29262171,0.17490000,29286021,0.16590000,3753.00000000,0.16280000,0.17200000,1638341655336,0.17220000,-0.00610000,-3.547,4779079.58360000,28026159.00000000,0.17052210
HEGICETH,0.00002688,20000.00000000,0.00002661,2804.00000000,1638428053237,5125,1307303,0.00003192,1312427,0.00002669,19596.00000000,0.00002187,0.00002205,1638341653237,0.00002205,0.00000464,21.043,292.71896801,10993409.00000000,0.00002663
HEGICBUSD,0.12110000,10333.00000000,0.12090000,242.00000000,1638428053373,72897,7046172,0.13980000,7119068,0.12110000,86.00000000,0.10310000,0.10440000,1638341653373,0.10440000,0.01670000,15.996,9823156.08980000,80001475.00000000,0.12278719
AAVEUPUSDT,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.60080000,0.00000000,0.000,0.00000000,0.00000000,0.00000000
AAVEDOWNUSDT,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00467300,0.00000000,0.000,0.00000000,0.00000000,0.00000000
PROMBNB,0.02476000,69.66000000,0.02464000,3.20000000,1638428052202,354,2646098,0.02521000,2646451,0.02467000,5.94000000,0.02449000,0.02515000,1638341652202,0.02520000,-0.00048000,-1.909,144.59574940,5823.54000000,0.02482953
PROMBUSD,15.34000000,178.81000000,15.31000000,0.91000000,1638428001383,5002,12195014,16.10000000,12200015,15.34000000,23.06000000,15.16000000,15.82000000,1638341601383,15.80000000,-0.48000000,-3.034,754856.91200000,48031.41000000,15.71590157
XRPBRL,5.55500000,412.00000000,5.54800000,1214.00000000,1638428048972,2076,2262731,5.76200000,2264806,5.54000000,54.00000000,5.50000000,5.68300000,1638341648972,5.69100000,-0.14300000,-2.516,2431452.89200000,428715.00000000,5.67149013
XRPNGN,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,214.17000000,0.00000000,0.000,0.00000000,0.00000000,0.00000000
SKLBTC,0.00000542,570.00000000,0.00000541,3006.00000000,1638428053875,4503,3150472,0.00000569,3154974,0.00000541,3140.00000000,0.00000528,0.00000563,1638341653875,0.00000563,-0.00000022,-3.908,25.14402716,4597626.00000000,0.00000547
SKLBUSD,0.30670000,162.00000000,0.30610000,615.00000000,1638428056245,5648,2772997,0.32530000,2778644,0.30590000,392.00000000,0.29580000,0.32090000,1638341656245,0.32090000,-0.01500000,-4.674,1238125.29550000,3985512.00000000,0.31065652
SKLUSDT,0.30630000,1559.00000000,0.30620000,1954.00000000,1638428056473,60931,20376242,0.32510000,20437172,0.30630000,2450.00000000,0.29520000,0.32050000,1638341656473,0.32060000,-0.01420000,-4.431,15864479.82250000,50705977.00000000,0.31287199
BCHEUR,498.80000000,9.74700000,498.40000000,1.50000000,1638428055600,1081,1535947,517.80000000,1537027,498.50000000,0.22700000,493.30000000,505.50000000,1638341655600,503.90000000,-7.00000000,-1.385,476751.04080000,941.68700000,506.27335919
YFIEUR,25227.48000000,0.07923000,25190.42000000,0.06401000,1638428046719,2524,1101462,26616.62000000,1103985,25253.27000000,0.00153000,24820.86000000,26577.58000000,1638341646719,26577.51000000,-1324.31000000,-4.983,1102236.77166630,42.79026000,25759.05759082
ZILBIDR,1245.00,3215.00000000,1242.00,26729.00000000,1638428051655,1960,874559,1293.00,876518,1244.00,401.00000000,1211.00,1266.00,1638341651655,1266.00,-22.00,-1.738,4616776467.00,3653206.00000000,1263.76
SUSDBTC,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00002065,0.00000000,0.000,0.00000000,0.00000000,0.00000000
SUSDETH,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00052700,0.00000000,0.000,0.00000000,0.00000000,0.00000000
SUSDUSDT,1.00600000,1533.20000000,1.00500000,4703.70000000,1638425629500,492,508003,1.01900000,508494,1.00500000,135.60000000,0.99800000,1.01000000,1638339229500,1.00900000,-0.00500000,-0.495,167169.52430000,165421.40000000,1.01056770
COVERETH,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.06373000,0.00000000,0.000,0.00000000,0.00000000,0.00000000
COVERBUSD,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,193.60000000,0.00000000,0.000,0.00000000,0.00000000,0.00000000
GLMBTC,0.00001166,1366.00000000,0.00001163,2491.00000000,1638428029289,4907,3263053,0.00001310,3267959,0.00001165,340.00000000,0.00001160,0.00001310,1638341629289,0.00001306,-0.00000145,-11.069,30.01582765,2455425.00000000,0.00001222
GLMETH,0.00014590,14916.00000000,0.00014540,3530.00000000,1638428025464,937,817542,0.00015720,818478,0.00014550,781.00000000,0.00014530,0.00015720,1638341625464,0.00015720,-0.00001170,-7.443,94.71586580,625355.00000000,0.00015146
GHSTETH,0.00063650,1201.00000000,0.00063370,250.00000000,1638428051527,1289,896950,0.00064310,898238,0.00063430,342.40000000,0.00060010,0.00060740,1638341651527,0.00060680,0.00002690,4.429,115.94751774,186316.30000000,0.00062232
GHSTBUSD,2.87600000,11.40000000,2.87100000,1700.00000000,1638427979361,4139,3494699,2.91200000,3498837,2.87600000,286.40000000,2.81900000,2.87900000,1638341579361,2.88500000,-0.00300000,-0.104,1373738.16920000,477851.80000000,2.87482054
SUSHIUPUSDT,0.01676000,237182.60000000,0.01672000,7016.12000000,1638428056179,43478,11968403,0.02013000,12011880,0.01673000,1077.28000000,0.01502000,0.01974000,1638341656179,0.01977000,-0.00301000,-15.248,4131480.56286240,232060667.99000000,0.01780345
SUSHIDOWNUSDT,39.03800000,35.72000000,38.82000000,25.80000000,1638428055667,12704,8581408,43.12300000,8594111,38.81900000,1.63000000,32.10500000,32.77600000,1638341655667,32.86600000,6.04300000,18.437,1973787.44088000,54454.87000000,36.24629791
XLMUPUSDT,0.05747000,195215.77000000,0.05714000,34539.98000000,1638428052421,3924,6105206,0.06656000,6109129,0.05746000,437.90000000,0.05409000,0.06604000,1638341652421,0.06602000,-0.00858000,-12.992,540120.66686710,8881856.21000000,0.06081169
XLMDOWNUSDT,3.62700000,391.17000000,3.61400000,4.15000000,1638427860338,2094,1929809,3.77400000,1931902,3.61900000,4.14000000,3.15800000,3.19000000,1638341460338,3.21400000,0.42900000,13.448,214118.40771000,62341.05000000,3.43462947
LINKBRL,141.30000000,105.41000000,141.00000000,290.34000000,1638428055880,999,783724,152.20000000,784722,141.40000000,1.00000000,139.10000000,147.20000000,1638341655880,147.30000000,-5.80000000,-3.940,1483493.14500000,10099.87000000,146.88239997
LINKNGN,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,11772.00000000,0.00000000,0.000,0.00000000,0.00000000,0.00000000
LTCRUB,15096.30000000,1.93300000,15063.00000000,1.87800000,1638428056257,1752,636196,16039.00000000,637947,15075.10000000,0.03800000,14878.80000000,15750.00000000,1638341656257,15800.00000000,-674.90000000,-4.285,16719052.23820000,1070.98900000,15610.85336843
TRXTRY,1.31000000,5282.00000000,1.30890000,10394.00000000,1638428055615,17625,4792525,1.33710000,4810149,1.30990000,32.00000000,1.24460000,1.29340000,1638341655615,1.29340000,0.01650000,1.276,53994690.60610000,41305590.00000000,1.30720057
XLMEUR,0.28680000,29749.00000000,0.28670000,807.00000000,1638428055124,3352,2758020,0.30420000,2761371,0.28670000,3093.00000000,0.28030000,0.30240000,1638341655124,0.30270000,-0.01570000,-5.192,1022866.14300000,3475512.00000000,0.29430661
DFETH,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00007020,0.00000000,0.000,0.00000000,0.00000000,0.00000000
DFBUSD,0.16840000,272.00000000,0.16810000,83.00000000,1638427689833,18632,7625742,0.18650000,7644373,0.16830000,629.00000000,0.16680000,0.16820000,1638341289833,0.16820000,0.00010000,0.059,2003945.08850000,11498369.00000000,0.17428081
GRTBTC,0.00001593,2696.00000000,0.00001591,3159.00000000,1638428054409,9749,11234110,0.00001680,11243858,0.00001592,67.00000000,0.00001572,0.00001661,1638341654409,0.00001662,-0.00000069,-4.154,58.60501741,3599234.00000000,0.00001628
GRTETH,0.00019920,7601.00000000,0.00019880,1111.00000000,1638428053383,1185,1531178,0.00020240,1532362,0.00019890,199.00000000,0.00019650,0.00019990,1638341653383,0.00019950,-0.00000100,-0.500,110.51440370,553940.00000000,0.00019951
GRTUSDT,0.90030000,470.00000000,0.90010000,34.00000000,1638428055451,156658,66115461,0.95960000,66272118,0.90000000,70.00000000,0.87880000,0.94630000,1638341655451,0.94620000,-0.04630000,-4.893,45346527.14680000,48902253.00000000,0.92728912
JUVBTC,0.00017400,109.35000000,0.00017370,6.03000000,1638427845424,1002,2285874,0.00017930,2286875,0.00017360,20.53000000,0.00017060,0.00017720,1638341445424,0.00017690,-0.00000360,-2.032,2.16663718,12428.42000000,0.00017433
JUVBUSD,9.84000000,34.00000000,9.82000000,1.42000000,1638427426862,2551,1765017,10.26000000,1767567,9.81000000,9.44000000,9.71000000,10.10000000,1638341026862,10.10000000,-0.29000000,-2.871,306107.73970000,30525.05000000,10.02808315
JUVUSDT,9.83000000,514.09000000,9.82000000,68.74000000,1638427845419,5121,7620574,10.30000000,7625694,9.83000000,39.08000000,9.70000000,10.09000000,1638341445419,10.09000000,-0.26000000,-2.577,938677.92210000,93719.35000000,10.01583901
PSGBTC,0.00029380,111.29000000,0.00029250,117.31000000,1638428055709,1308,3523901,0.00031140,3525208,0.00029300,5.79000000,0.00028970,0.00030330,1638341655709,0.00030330,-0.00001030,-3.396,5.06346133,16985.64000000,0.00029810
PSGBUSD,16.61000000,59.98000000,16.55000000,0.84000000,1638428052379,2680,2881013,17.80000000,2883692,16.61000000,13.65000000,16.48000000,17.29000000,1638341652379,17.31000000,-0.68000000,-3.933,291392.67780000,17055.09000000,17.08537907
PSGUSDT,16.59000000,21.01000000,16.56000000,6.34000000,1638428052372,8390,15616300,17.78000000,15624689,16.57000000,18.67000000,16.45100000,17.29000000,1638341652372,17.29000000,-0.72000000,-4.164,1918674.52827000,112030.02000000,17.12643208
BUSDBVND,0.00,0.00000000,0.00,0.00000000,1637926507747,0,-1,0.00,-1,0.00,0.00000000,0.00,0.00,1637840107747,23720.00,0.00,0.000,0.00,0.00000000,0.00
USDTBVND,0.00,0.00000000,0.00,0.00000000,1637926507747,0,-1,0.00,-1,0.00,0.00000000,0.00,0.00,1637840107747,23710.00,0.00,0.000,0.00,0.00000000,0.00
1INCHBTC,0.00006219,85.40000000,0.00006215,1.70000000,1638428047950,44930,7974774,0.00007420,8019703,0.00006221,20.00000000,0.00006085,0.00006331,1638341647950,0.00006333,-0.00000110,-1.737,446.82051098,6699333.60000000,0.00006670
1INCHUSDT,3.51600000,628.40000000,3.51400000,994.10000000,1638428056150,586298,54131816,4.25900000,54718113,3.51600000,307.50000000,3.40100000,3.60900000,1638341656150,3.60800000,-0.09300000,-2.577,196446493.28800000,50868927.00000000,3.86181712
REEFBTC,0.00000044,18080542.00000000,0.00000043,1914683.00000000,1638428053567,2308,4680049,0.00000046,4682356,0.00000043,175858.00000000,0.00000042,0.00000046,1638341653567,0.00000046,-0.00000003,-6.522,47.58454771,108873253.00000000,0.00000044
REEFUSDT,0.02432000,69159.00000000,0.02430000,123527.00000000,1638428053485,80522,54666791,0.02623000,54747312,0.02431000,141617.00000000,0.02382000,0.02601000,1638341653485,0.02602000,-0.00170000,-6.536,19885410.69126000,783573215.00000000,0.02537786
OGBTC,0.00009560,401.40000000,0.00009510,209.60000000,1638428054841,11070,2480561,0.00012390,2491630,0.00009560,1491.00000000,0.00008630,0.00008840,1638341654841,0.00008900,0.00000720,8.145,37.82265425,359310.90000000,0.00010526
OGUSDT,5.41400000,10.40000000,5.38600000,81.60000000,1638428055115,47930,6331911,6.95000000,6379840,5.40100000,4.20000000,4.99300000,5.03900000,1638341655115,5.05800000,0.36200000,7.184,10937827.03850000,1816481.20000000,6.02143696
